# Bluetooth SIG Assigned Numbers, as sdrtop's signal::ble::assigned
# reads them. Generated by packaging/update-sig.sh; do not edit by
# hand. KIND<TAB>NUMBER<TAB>NAME: C a company identifier, S a 16-bit
# service UUID, the number in hex.
# fetched 2026-09-22
# source https://bitbucket.org/bluetooth-SIG/public company_identifiers.yaml rows 4035 sha256 7e9b9ce18e6a4fc9681856f1c224994843ca9273a223e74295c21624ec1d8bc5
# source https://bitbucket.org/bluetooth-SIG/public service_uuids.yaml rows 76 sha256 401d8e0962d2586dc2526e9ecedef40803c6e09b689767a526e86caa783c3166
C	0329	Eargo, Inc.
C	032A	Electronic Design Lab
C	032B	ESYLUX
C	032C	NIPPON SMT.CO.,Ltd
C	032D	BM innovations GmbH
C	032E	indoormap
C	032F	OttoQ Inc
C	0330	North Pole Engineering
C	0331	3flares Technologies Inc.
C	0333	Mul-T-Lock
C	0334	Airthings ASA
C	0335	Enlighted Inc
C	0336	GISTIC
C	0337	AJP2 Holdings, LLC
C	0338	COBI GmbH
C	0339	Blue Sky Scientific, LLC
C	033A	Appception, Inc.
C	033B	Courtney Thorne Limited
C	033D	TPV Technology Limited
C	033E	Monitra SA
C	033F	Automation Components, Inc.
C	0341	Etesian Technologies LLC
C	0342	GERTEC BRASIL LTDA.
C	0343	Drekker Development Pty. Ltd.
C	0344	Whirl Inc
C	0345	Locus Positioning
C	0346	Acuity Brands Lighting, Inc
C	0347	Prevent Biometrics
C	0349	VersaMe
C	034B	Libratone A/S
C	034C	HM Electronics, Inc.
C	034D	TASER International, Inc.
C	034F	Heartland Payment Systems
C	0350	Bitstrata Systems Inc.
C	0351	Pieps GmbH
C	0352	iRiding(Xiamen)Technology Co.,Ltd.
C	0353	Alpha Audiotronics, Inc.
C	0354	TOPPAN, Inc.
C	0355	Sigma Designs, Inc.
C	0356	Spectrum Brands, Inc.
C	0357	Polymap Wireless
C	0358	MagniWare Ltd.
C	0359	Novotec Medical GmbH
C	035A	Phillips-Medisize A/S
C	035B	Matrix Inc.
C	035C	Eaton Corporation
C	035D	KYS
C	035E	Naya Health, Inc.
C	035F	Acromag
C	0360	Insulet Corporation
C	0361	Wellinks Inc.
C	0362	ON Semiconductor
C	0363	FREELAP SA
C	0364	Favero Electronics Srl
C	0365	BioMech Sensor LLC
C	0366	BOLTT Sports technologies Private limited
C	0368	Metormote AB
C	0369	littleBits
C	036A	SetPoint Medical
C	036B	BRControls Products BV
C	036C	Zipcar
C	036D	AirBolt Pty Ltd
C	036E	MOTIVE TECHNOLOGIES, INC.
C	036F	Motiv, Inc.
C	0370	Wazombi Labs OÜ
C	0372	Nixie Labs, Inc.
C	0373	AppNearMe Ltd
C	0374	Holman Industries
C	0375	Expain AS
C	0376	Electronic Temperature Instruments Ltd
C	0377	Plejd AB
C	0378	Propeller Health
C	0379	Shenzhen iMCO Electronic Technology Co.,Ltd
C	037A	Algoria
C	037B	Apption Labs Inc.
C	037C	Cronologics Corporation
C	037D	MICRODIA Ltd.
C	037E	lulabytes S.L.
C	037F	Société des Produits Nestlé S.A.
C	0380	LLC "MEGA-F service"
C	0381	Sharp Corporation
C	0382	Precision Outcomes Ltd
C	0383	Kronos Incorporated
C	0385	Embedded Electronic Solutions Ltd. dba e2Solutions
C	0386	Aterica Inc.
C	0387	BluStor PMC, Inc.
C	0388	Kapsch TrafficCom AB
C	0389	ActiveBlu Corporation
C	038A	Kohler Mira Limited
C	038B	Noke
C	038C	Appion Inc.
C	038D	Resmed Ltd
C	038E	Crownstone B.V.
C	038F	Xiaomi Inc.
C	0390	INFOTECH s.r.o.
C	0391	Thingsquare AB
C	0392	T&D
C	0393	LAVAZZA S.p.A.
C	0395	SDATAWAY
C	0396	BLOKS GmbH
C	0397	LEGO System A/S
C	0398	Thetatronics Ltd
C	0399	Nikon Corporation
C	039A	NeST
C	039B	South Silicon Valley Microelectronics
C	039C	ALE International
C	039D	CareView Communications, Inc.
C	039E	SchoolBoard Limited
C	039F	Molex Corporation
C	03A0	IVT Wireless Limited
C	03A1	Alpine Labs LLC
C	03A2	Candura Instruments
C	03A3	SmartMovt Technology Co., Ltd
C	03A4	Token Zero Ltd
C	03A5	ACE CAD Enterprise Co., Ltd. (ACECAD)
C	03A6	Medela, Inc
C	03A7	AeroScout
C	03A8	Esrille Inc.
C	03AA	Exon Sp. z o.o.
C	03AB	Meizu Technology Co., Ltd.
C	03AD	XiQ
C	03AE	Allswell Inc.
C	03AF	Comm-N-Sense Corp DBA Verigo
C	03B0	VIBRADORM GmbH
C	03B1	Otodata Wireless Network Inc.
C	03B2	Propagation Systems Limited
C	03B3	Midwest Instruments & Controls
C	03B4	Alpha Nodus, inc.
C	03B5	petPOMM, Inc
C	03B6	Mattel
C	03B7	Airbly Inc.
C	03B8	A-Safe Limited
C	03B9	FREDERIQUE CONSTANT SA
C	03BA	Maxscend Microelectronics Company Limited
C	03BB	Abbott
C	03BC	ASB Bank Ltd
C	03BD	amadas
C	03BE	Applied Science, Inc.
C	03BF	iLumi Solutions Inc.
C	03C0	Arch Systems Inc.
C	03C1	Ember Technologies, Inc.
C	03C2	Snapchat Inc
C	03C3	Casambi Technologies Oy
C	03C4	Pico Technology Inc.
C	03C5	Abbott Medical
C	03C6	Intricon
C	03C7	Structural Health Systems, Inc.
C	03C8	Avvel International
C	03C9	Gallagher Group
C	03CA	In2things Automation Pvt. Ltd.
C	03CB	SYSDEV Srl
C	03CC	Vonkil Technologies Ltd
C	03CD	Wynd Technologies, Inc.
C	03CE	CONTRINEX S.A.
C	03CF	MIRA, Inc.
C	03D0	Watteam Ltd
C	03D1	Density Inc.
C	03D2	IOT Pot India Private Limited
C	03D3	Sigma Connectivity AB
C	03D4	PEG PEREGO SPA
C	03D5	Wyzelink Systems Inc.
C	03D6	Yota Devices LTD
C	03D7	FINSECUR
C	03D8	Zen-Me Labs Ltd
C	03D9	3IWare Co., Ltd.
C	03DA	EnOcean GmbH
C	03DB	Instabeat, Inc
C	03DC	Nima Labs
C	03DD	Andreas Stihl AG & Co. KG
C	03DE	Nathan Rhoades LLC
C	03DF	Grob Technologies, LLC
C	03E0	Actions Technology Co.,Ltd
C	03E1	SPD Development Company Ltd
C	03E2	Sensoan Oy
C	03E3	Qualcomm Life Inc
C	03E4	Chip-ing AG
C	03E5	ffly4u
C	03E6	IoT Instruments Oy
C	03E7	TRUE Fitness Technology
C	03E9	SHENZHEN LEMONJOY TECHNOLOGY CO., LTD.
C	03EA	Hello Inc.
C	03EB	Ozo Edu, Inc.
C	03EC	Jigowatts Inc.
C	03ED	BASIC MICRO.COM,INC.
C	03EE	CUBE TECHNOLOGIES
C	03F0	CLINK
C	03F1	Hestan Smart Cooking Inc.
C	03F2	WindowMaster A/S
C	03F4	PAL Technologies Ltd
C	03F5	WHERE, Inc.
C	03F6	Iton Technology Corp.
C	03F7	Owl Labs Inc.
C	03F8	Rockford Corp.
C	03F9	Becon Technologies Co.,Ltd.
C	03FA	Vyassoft Technologies Inc
C	03FB	Nox Medical
C	03FC	Kimberly-Clark
C	03FD	Trimble Inc.
C	03FE	Littelfuse
C	03FF	Withings
C	0400	i-developer IT Beratung UG
C	0401	Relations Inc.
C	0402	Sears Holdings Corporation
C	0403	Gantner Electronic GmbH
C	0404	Authomate Inc
C	0405	Vertex International, Inc.
C	0407	Swiss Audio SA
C	0408	ToGetHome Inc.
C	040A	ZF OPENMATICS s.r.o.
C	040B	Jana Care Inc.
C	040D	NorthStar Battery Company, LLC
C	040E	SKF (U.K.) Limited
C	040F	CO-AX Technology, Inc.
C	0410	Fender Musical Instruments
C	0411	Luidia Inc
C	0412	SEFAM
C	0413	Wireless Cables Inc
C	0416	SODA GmbH
C	0417	Fatigue Science
C	0419	Novalogy LTD
C	041A	Friday Labs Limited
C	041B	OrthoAccel Technologies
C	041C	WaterGuru, Inc.
C	041D	Benning Elektrotechnik und Elektronik GmbH & Co. KG
C	041E	Dell Computer Corporation
C	041F	Kopin Corporation
C	0420	TecBakery GmbH
C	0421	Backbone Labs, Inc.
C	0422	DELSEY SA
C	0423	Chargifi Limited
C	0424	Trainesense Ltd.
C	0425	Unify Software and Solutions GmbH & Co. KG
C	0426	Husqvarna AB
C	0427	Focus fleet and fuel management inc
C	0428	SmallLoop, LLC
C	0429	Prolon Inc.
C	042A	BD Medical
C	042B	iMicroMed Incorporated
C	042C	Ticto N.V.
C	042D	Meshtech AS
C	042E	MemCachier Inc.
C	042F	Danfoss A/S
C	0430	SnapStyk Inc.
C	0431	Alticor Inc.
C	0432	Silk Labs, Inc.
C	0433	Pillsy Inc.
C	0434	Hatch Baby, Inc.
C	0435	Blocks Wearables Ltd.
C	0436	Drayson Technologies (Europe) Limited
C	0437	eBest IOT Inc.
C	0438	Helvar Ltd
C	0439	Radiance Technologies
C	043A	Nuheara Limited
C	043B	Appside co., ltd.
C	043D	Coiler Corporation
C	043E	Thermomedics, Inc.
C	043F	Tentacle Sync GmbH
C	0440	Valencell, Inc.
C	0442	SECOM CO., LTD.
C	0443	Tucker International LLC
C	0444	Metanate Limited
C	0445	Kobian Canada Inc.
C	0446	NETGEAR, Inc.
C	0447	Fabtronics Australia Pty Ltd
C	0448	Grand Centrix GmbH
C	0449	1UP USA.com llc
C	044A	SHIMANO INC.
C	044B	Nain Inc.
C	044C	LifeStyle Lock, LLC
C	044D	VEGA Grieshaber KG
C	044E	Xtrava Inc.
C	044F	TTS Tooltechnic Systems AG & Co. KG
C	0450	Teenage Engineering AB
C	0451	Tunstall Nordic AB
C	0452	Svep Design Center AB
C	0453	Qorvo Utrecht B.V.
C	0454	Sphinx Electronics GmbH & Co KG
C	0456	Nemik Consulting Inc
C	0457	RF INNOVATION
C	0458	Mini Solution Co., Ltd.
C	045A	2048450 Ontario Inc
C	045C	Delta T Corporation
C	045D	Boston Scientific Corporation
C	045E	Nuviz, Inc.
C	045F	Real Time Automation, Inc.
C	0460	Kolibree
C	0461	vhf elektronik GmbH
C	0462	Bonsai Systems GmbH
C	0463	Fathom Systems Inc.
C	0464	Bellman & Symfon Group AB
C	0465	International Forte Group LLC
C	0467	Codenex Oy
C	0468	Kynesim Ltd
C	0469	Palago AB
C	046A	INSIGMA INC.
C	046B	PMD Solutions
C	046C	Qingdao Realtime Technology Co., Ltd.
C	046D	BEGA Gantenbrink-Leuchten KG
C	046E	Pambor Ltd.
C	046F	Develco Products A/S
C	0470	iDesign s.r.l.
C	0471	TiVo Corp
C	0472	Control-J Pty Ltd
C	0473	Steelcase, Inc.
C	0474	iApartment co., ltd.
C	0475	Icom inc.
C	0477	Blue Spark Technologies
C	0478	FarSite Communications Limited
C	0479	mywerk system GmbH
C	047A	Sinosun Technology Co., Ltd.
C	047B	MIYOSHI ELECTRONICS CORPORATION
C	047D	Occly LLC
C	047E	OurHub Dev IvS
C	047F	Pro-Mark, Inc.
C	0481	Quintrax Limited
C	0482	POS Tuning Udo Vosshenrich GmbH & Co. KG
C	0484	Revol Technologies Inc
C	0485	SKIDATA AG
C	0486	DEV TECNOLOGIA INDUSTRIA, COMERCIO E MANUTENCAO DE EQUIPAMENTOS LTDA. - ME
C	0487	Centrica Connected Home
C	0488	Automotive Data Solutions Inc
C	0489	Igarashi Engineering
C	048A	Taelek Oy
C	048C	Vectronix AG
C	048D	S-Labs Sp. z o.o.
C	048E	Companion Medical, Inc.
C	048F	BlueKitchen GmbH
C	0490	Matting AB
C	0491	SOREX - Wireless Solutions GmbH
C	0492	ADC Technology, Inc.
C	0493	Lynxemi Pte Ltd
C	0494	SENNHEISER electronic GmbH & Co. KG
C	0496	Polymorphic Labs LLC
C	0497	Cochlear Limited
C	0498	METER Group, Inc. USA
C	0499	Ruuvi Innovations Ltd.
C	049A	Situne AS
C	049B	nVisti, LLC
C	049C	DyOcean
C	049D	Uhlmann & Zacher GmbH
C	049E	AND!XOR LLC
C	049F	Popper Pay AB
C	04A2	ovrEngineered, LLC
C	04A3	GT-tronics HK Ltd
C	04A4	Herbert Waldmann GmbH & Co. KG
C	04A5	Guangzhou FiiO Electronics Technology Co.,Ltd
C	04A6	Vinetech Co., Ltd
C	04A7	Dallas Logic Corporation
C	04A8	BioTex, Inc.
C	04AA	LINKIO SAS
C	04AB	Harbortronics, Inc.
C	04AC	Undagrid B.V.
C	04AD	Shure Inc
C	04AE	ERM Electronic Systems LTD
C	04AF	BIOROWER Handelsagentur GmbH
C	04B1	Kartographers Technologies Pvt. Ltd.
C	04B2	The Shadow on the Moon
C	04B3	mobike (Hong Kong) Limited
C	04B4	Inuheat Group AB
C	04B5	Swiftronix AB
C	04B6	Diagnoptics Technologies
C	04B7	Analog Devices, Inc.
C	04B8	Soraa Inc.
C	04B9	CSR Building Products Limited
C	04BA	Crestron Electronics, Inc.
C	04BB	Neatebox Ltd
C	04BC	Draegerwerk AG & Co. KGaA
C	04BD	AlbynMedical
C	04BE	Averos FZCO
C	04BF	VIT Initiative, LLC
C	04C0	Statsports International
C	04C1	Sospitas, s.r.o.
C	04C2	Dmet Products Corp.
C	04C3	Mantracourt Electronics Limited
C	04C4	TeAM Hutchins AB
C	04C5	Seibert Williams Glass, LLC
C	04C6	Insta GmbH
C	04C7	Svantek Sp. z o.o.
C	04C8	Shanghai Flyco Electrical Appliance Co., Ltd.
C	04C9	Thornwave Labs Inc
C	04CA	Steiner-Optik GmbH
C	04CB	Novo Nordisk A/S
C	04CD	Safetech Products LLC
C	04CE	GOOOLED S.R.L.
C	04CF	DOM Sicherheitstechnik GmbH & Co. KG
C	04D0	Olympus Corporation
C	04D1	KTS GmbH
C	04D2	Anloq Technologies Inc.
C	04D3	Queercon, Inc
C	04D4	TASKA PROSTHETICS LIMITED
C	04D5	Gooee Limited
C	04D6	LUGLOC LLC
C	04D7	Blincam, Inc.
C	04D8	FUJIFILM Corporation
C	04D9	RM Acquisition LLC
C	04DA	Franceschi Marina snc
C	04DB	Engineered Audio, LLC.
C	04DC	IOTTIVE (OPC) PRIVATE LIMITED
C	04DD	4MOD Technology
C	04DE	Lutron Electronics Co., Inc.
C	04DF	Emerson Electric Co.
C	04E0	Guardtec, Inc.
C	04E1	REACTEC LIMITED
C	04E3	Under Armour
C	04E4	Woodenshark
C	04E5	Avack Oy
C	04E6	Smart Solution Technology, Inc.
C	04E8	STABILO International
C	04E9	Busch Jaeger Elektro GmbH
C	04EA	Pacific Bioscience Laboratories, Inc
C	04EB	Bird Home Automation GmbH
C	04EC	Motorola Solutions
C	04EE	Auxivia
C	04EF	DaisyWorks, Inc
C	04F0	Kosi Limited
C	04F1	Theben AG
C	04F2	InDreamer Techsol Private Limited
C	04F3	Cerevast Medical
C	04F4	ZanCompute Inc.
C	04F5	Pirelli Tyre S.P.A.
C	04F6	McLear Limited
C	04F7	Shenzhen Goodix Technology Co., Ltd
C	04F8	Convergence Systems Limited
C	04F9	Interactio
C	04FA	Androtec GmbH
C	04FB	Benchmark Drives GmbH & Co. KG
C	04FC	SwingLync L. L. C.
C	04FD	Tapkey GmbH
C	04FE	Woosim Systems Inc.
C	04FF	Microsemi Corporation
C	0500	Wiliot LTD.
C	0501	Polaris IND
C	0502	Specifi-Kali LLC
C	0503	Locoroll, Inc
C	0504	PHYPLUS Inc
C	0505	InPlay, Inc.
C	0506	Hager
C	0508	Axes System sp. z o. o.
C	0509	Garage Smart, Inc.
C	050A	Shake-on B.V.
C	050B	Vibrissa Inc.
C	050C	OSRAM GmbH
C	050D	TRSystems GmbH
C	050E	Yichip Microelectronics (Hangzhou) Co.,Ltd.
C	050F	Foundation Engineering LLC
C	0510	UNI-ELECTRONICS, INC.
C	0511	Brookfield Equinox LLC
C	0512	Soprod SA
C	0513	9974091 Canada Inc.
C	0514	FIBRO GmbH
C	0515	RB Controls Co., Ltd.
C	0516	Footmarks
C	0517	Amtronic Sverige AB
C	0518	MAMORIO.inc
C	0519	Tyto Life LLC
C	051A	Leica Camera AG
C	051C	EDPS
C	051D	OFF Line Co., Ltd.
C	051E	Detect Blue Limited
C	051F	Setec Pty Ltd
C	0520	Target Corporation
C	0521	IAI Corporation
C	0522	NS Tech, Inc.
C	0523	MTG Co., Ltd.
C	0524	Hangzhou iMagic Technology Co., Ltd
C	0525	HONGKONG NANO IC TECHNOLOGIES CO., LIMITED
C	0526	Honeywell International Inc.
C	0527	Albrecht JUNG
C	0528	Lunera Lighting Inc.
C	0529	Lumen UAB
C	052A	Keynes Controls Ltd
C	052B	Novartis AG
C	052C	Geosatis SA
C	052D	EXFO, Inc.
C	052E	LEDVANCE GmbH
C	052F	Center ID Corp.
C	0530	Adolene, Inc.
C	0531	D&M Holdings Inc.
C	0532	CRESCO Wireless, Inc.
C	0533	Nura Operations Pty Ltd
C	0534	Frontiergadget, Inc.
C	0535	Smart Component Technologies Limited
C	0536	ZTR Control Systems LLC
C	0537	MetaLogics Corporation
C	0538	Medela AG
C	0539	OPPLE Lighting Co., Ltd
C	053A	Savitech Corp.,
C	053B	prodigy
C	053C	Screenovate Technologies Ltd
C	053D	TESA SA
C	053E	CLIM8 LIMITED
C	053F	Silergy Corp
C	0540	SilverPlus, Inc
C	0541	Sharknet srl
C	0542	Mist Systems, Inc.
C	0543	MIWA LOCK CO.,Ltd
C	0544	OrthoSensor, Inc.
C	0546	Apexar Technologies S.A.
C	0547	LOGICDATA Electronic & Software Entwicklungs GmbH
C	0548	Knick Elektronische Messgeraete GmbH & Co. KG
C	0549	Smart Technologies and Investment Limited
C	054A	Linough Inc.
C	054B	Advanced Electronic Designs, Inc.
C	054C	Carefree Scott Fetzer Co Inc
C	054D	Sensome
C	054E	FORTRONIK storitve d.o.o.
C	054F	Sinnoz
C	0551	Sylero
C	0552	Avempace SARL
C	0553	Nintendo Co., Ltd.
C	0554	National Instruments
C	0555	KROHNE Messtechnik GmbH
C	0556	Otodynamics Ltd
C	0557	Arwin Technology Limited
C	0558	benegear, inc.
C	0559	Newcon Optik
C	055A	CANDY HOUSE, Inc.
C	055B	FRANKLIN TECHNOLOGY INC
C	055C	Lely
C	055D	Valve Corporation
C	055E	Hekatron Vertriebs GmbH
C	055F	PROTECH S.A.S. DI GIRARDI ANDREA & C.
C	0560	Sarita CareTech APS
C	0561	Finder S.p.A.
C	0562	Thalmic Labs Inc.
C	0563	Steinel GmbH
C	0564	Beghelli Spa
C	0566	CORE TRANSPORT TECHNOLOGIES NZ LIMITED
C	0567	Xiamen Everesports Goods Co., Ltd
C	0568	Bodyport Inc.
C	056A	Flipnavi Co.,Ltd.
C	056B	Rion Co., Ltd.
C	056C	Long Range Systems, LLC
C	056D	Redmond Industrial Group LLC
C	056E	VIZPIN INC.
C	056F	BikeFinder AS
C	0570	Consumer Sleep Solutions LLC
C	0571	PSIKICK, INC.
C	0572	AntTail.com
C	0573	Lighting Science Group Corp.
C	0574	AFFORDABLE ELECTRONICS INC
C	0575	Integral Memroy Plc
C	0576	Globalstar, Inc.
C	0577	True Wearables, Inc.
C	0578	Wellington Drive Technologies Ltd
C	057A	OMNI Remotes
C	057B	Duracell U.S. Operations Inc.
C	057C	Toor Technologies LLC
C	057D	Instinct Performance
C	057E	Beco, Inc
C	057F	Scuf Gaming International, LLC
C	0581	LYS TECHNOLOGIES LTD
C	0582	Breakwall Analytics, LLC
C	0583	Code Blue Communications
C	0584	Gira Giersiepen GmbH & Co. KG
C	0585	Hearing Lab Technology
C	0586	LEGRAND
C	0587	Derichs GmbH
C	0588	ALT-TEKNIK LLC
C	0589	Star Technologies
C	058A	START TODAY CO.,LTD.
C	058B	Maxim Integrated Products
C	058C	Fracarro Radioindustrie SRL
C	058D	Jungheinrich Aktiengesellschaft
C	058E	Meta Platforms Technologies, LLC
C	058F	HENDON SEMICONDUCTORS PTY LTD
C	0590	Pur3 Ltd
C	0591	Viasat Group S.p.A.
C	0592	IZITHERM
C	0593	Spaulding Clinical Research
C	0594	Kohler Company
C	0595	Inor Process AB
C	0596	My Smart Blinds
C	0597	RadioPulse Inc
C	0598	rapitag GmbH
C	0599	Lazlo326, LLC.
C	059A	Teledyne Lecroy, Inc.
C	059B	Dataflow Systems Limited
C	059C	Macrogiga Electronics
C	059D	Tandem Diabetes Care
C	059E	Polycom, Inc.
C	059F	Fisher & Paykel Healthcare
C	05A0	Dream Devices Technologies Oy
C	05A1	Shanghai Xiaoyi Technology Co.,Ltd.
C	05A2	ADHERIUM(NZ) LIMITED
C	05A3	Axiomware Systems Incorporated
C	05A4	O. E. M. Controls, Inc.
C	05A5	Kiiroo BV
C	05A6	Telecon Mobile Limited
C	05A7	Sonos Inc
C	05A8	Tom Allebrandi Consulting
C	05A9	Monidor
C	05AA	Tramex Limited
C	05AB	Nofence AS
C	05AC	GoerTek Dynaudio Co., Ltd.
C	05AD	INIA
C	05AE	CARMATE MFG.CO.,LTD
C	05AF	OV LOOP, INC.
C	05B0	NewTec GmbH
C	05B1	Medallion Instrumentation Systems
C	05B2	CAREL INDUSTRIES S.P.A.
C	05B3	Parabit Systems, Inc.
C	05B4	White Horse Scientific ltd
C	05B5	verisilicon
C	05B6	Elecs Industry Co.,Ltd.
C	05B7	Beijing Pinecone Electronics Co.,Ltd.
C	05B8	Ambystoma Labs Inc.
C	05B9	Suzhou Pairlink Network Technology
C	05BA	igloohome
C	05BB	Oxford Metrics plc
C	05BC	Leviton Mfg. Co., Inc.
C	05BD	ULC Robotics Inc.
C	05BF	Real-World-Systems Corporation
C	05C0	Nalu Medical, Inc.
C	05C1	P.I.Engineering
C	05C2	Grote Industries
C	05C3	Runtime, Inc.
C	05C4	Codecoup sp. z o.o. sp. k.
C	05C5	SELVE GmbH & Co. KG
C	05C7	Lippert Components, INC
C	05C8	SOMFY SAS
C	05C9	TBS Electronics B.V.
C	05CA	MHL Custom Inc
C	05CB	LucentWear LLC
C	05CC	WATTS ELECTRONICS
C	05CD	RJ Brands LLC
C	05CE	V-ZUG Ltd
C	05CF	Biowatch SA
C	05D0	Anova Applied Electronics
C	05D1	Lindab AB
C	05D2	frogblue TECHNOLOGY GmbH
C	05D3	Acurable Limited
C	05D4	LAMPLIGHT Co., Ltd.
C	05D5	TEGAM, Inc.
C	05D6	Zhuhai Jieli technology Co.,Ltd
C	05D7	modum.io AG
C	05D8	Farm Jenny LLC
C	05D9	Toyo Electronics Corporation
C	05DA	Applied Neural Research Corp
C	05DB	Avid Identification Systems, Inc.
C	05DC	Petronics Inc.
C	05DD	essentim GmbH
C	05DE	QT Medical INC.
C	05DF	VIRTUALCLINIC.DIRECT LIMITED
C	05E0	Viper Design LLC
C	05E1	Human, Incorporated
C	05E2	stAPPtronics GmbH
C	05E3	Elemental Machines, Inc.
C	05E4	Taiyo Yuden Co., Ltd
C	05E5	INEO ENERGY& SYSTEMS
C	05E6	Motion Instruments Inc.
C	05E7	PressurePro
C	05E8	COWBOY
C	05E9	iconmobile GmbH
C	05EA	ACS-Control-System GmbH
C	05EB	Bayerische Motoren Werke AG
C	05EC	Gycom Svenska AB
C	05ED	Fuji Xerox Co., Ltd
C	05EF	SIKOM AS
C	05F0	beken
C	05F1	The Linux Foundation
C	05F2	Try and E CO.,LTD.
C	05F3	SeeScan
C	05F4	Clearity, LLC
C	05F5	GS TAG
C	05F6	DPTechnics
C	05F7	TRACMO, INC.
C	05F8	Anki Inc.
C	05F9	Hagleitner Hygiene International GmbH
C	05FA	Konami Sports Life Co., Ltd.
C	05FB	Arblet Inc.
C	05FC	Masbando GmbH
C	05FD	Innoseis
C	05FE	Niko nv
C	05FF	Wellnomics Ltd
C	0600	iRobot Corporation
C	0601	Schrader Electronics
C	0602	Geberit International AG
C	0603	Fourth Evolution Inc
C	0605	FMW electronic Futterer u. Maier-Wolf OHG
C	0606	John Deere
C	0607	Rookery Technology Ltd
C	0608	KeySafe-Cloud
C	0609	BUCHI Labortechnik AG
C	060A	IQAir AG
C	060B	Triax Technologies Inc
C	060C	Vuzix Corporation
C	060D	TDK Corporation
C	060E	Blueair AB
C	060F	Signify Netherlands B.V.
C	0610	ADH GUARDIAN USA LLC
C	0611	Beurer GmbH
C	0612	Playfinity AS
C	0613	Hans Dinslage GmbH
C	0614	OnAsset Intelligence, Inc.
C	0615	INTER ACTION Corporation
C	0616	OS42 UG (haftungsbeschraenkt)
C	0618	Audio-Technica Corporation
C	0619	Six Guys Labs, s.r.o.
C	061A	R.W. Beckett Corporation
C	061B	silex technology, inc.
C	061C	Univations Limited
C	061D	SENS Innovation ApS
C	061E	Diamond Kinetics, Inc.
C	061F	Phrame Inc.
C	0620	Forciot Oy
C	0621	Noordung d.o.o.
C	0622	Beam Labs, LLC
C	0624	Biovotion AG
C	0625	Square Panda, Inc.
C	0626	Amplifico
C	0627	WEG S.A.
C	0628	Ensto Oy
C	0629	PHONEPE PVT LTD
C	062B	MinebeaMitsumi Inc.
C	062C	ASPion GmbH
C	062D	Vossloh-Schwabe Deutschland GmbH
C	062E	Procept
C	062F	ONKYO Corporation
C	0630	Asthrea D.O.O.
C	0631	Fortiori Design LLC
C	0632	Hugo Muller GmbH & Co KG
C	0633	Wangi Lai PLT
C	0634	Fanstel Corp
C	0635	Crookwood
C	0636	ELECTRONICA INTEGRAL DE SONIDO S.A.
C	0637	GiP Innovation Tools GmbH
C	0638	LX SOLUTIONS PTY LIMITED
C	0639	Shenzhen Minew Technologies Co., Ltd.
C	063A	Prolojik Limited
C	063B	Kromek Group Plc
C	063C	Contec Medical Systems Co., Ltd.
C	063D	Xradio Technology Co.,Ltd.
C	063E	The Indoor Lab, LLC
C	063F	LDL TECHNOLOGY
C	0640	Dish Network LLC
C	0641	Revenue Collection Systems FRANCE SAS
C	0642	Bluetrum Technology Co.,Ltd
C	0643	makita corporation
C	0644	Apogee Instruments
C	0645	BM3
C	0646	SGV Group Holding GmbH & Co. KG
C	0647	MED-EL
C	0648	Ultune Technologies
C	0649	Ryeex Technology Co.,Ltd.
C	064A	Open Research Institute, Inc.
C	064B	Scale-Tec, Ltd
C	064C	Zumtobel Group AG
C	064D	iLOQ Oy
C	064E	KRUXWorks Technologies Private Limited
C	064F	Digital Matter Pty Ltd
C	0650	Coravin, Inc.
C	0651	Stasis Labs, Inc.
C	0652	ITZ Innovations- und Technologiezentrum GmbH
C	0653	Meggitt SA
C	0654	Ledlenser GmbH & Co. KG
C	0655	Renishaw PLC
C	0656	ZhuHai AdvanPro Technology Company Limited
C	0657	Meshtronix Limited
C	0658	Payex Norge AS
C	0659	UnSeen Technologies Oy
C	065A	Marshall Group AB
C	065B	Sesam Solutions BV
C	065C	PixArt Imaging Inc.
C	065D	Panduit Corp.
C	065E	Alo AB
C	065F	Ricoh Company Ltd
C	0660	RTC Industries, Inc.
C	0661	Mode Lighting Limited
C	0662	Particle Industries, Inc.
C	0663	Advanced Telemetry Systems, Inc.
C	0664	RHA TECHNOLOGIES LTD
C	0665	Pure International Limited
C	0666	WTO Werkzeug-Einrichtungen GmbH
C	0668	Bleb Technology srl
C	0669	Livanova USA, Inc.
C	066A	Brady Worldwide Inc.
C	066B	DewertOkin GmbH
C	066C	Ztove ApS
C	066D	Venso EcoSolutions AB
C	066E	Eurotronik Kranj d.o.o.
C	066F	Hug Technology Ltd
C	0670	Gema Switzerland GmbH
C	0671	Buzz Products Ltd.
C	0672	Kopi
C	0673	Innova Ideas Limited
C	0674	BeSpoon
C	0676	Expai Solutions Private Limited
C	0677	Innovation First, Inc.
C	0678	SABIK Offshore GmbH
C	0679	4iiii Innovations Inc.
C	067A	The Energy Conservatory, Inc.
C	067B	I.FARM, INC.
C	067C	Tile, Inc.
C	067D	Form Athletica Inc.
C	067F	NETGRID S.N.C. DI BISSOLI MATTEO, CAMPOREALE SIMONE, TOGNETTI FEDERICO
C	0680	Mannkind Corporation
C	0681	Trade FIDES a.s.
C	0682	Photron Limited
C	0683	Eltako GmbH
C	0684	Dermalapps, LLC
